Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,City,State,Country,Region,Market,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Shipping_Cost,Order_Priority,Delivery_Days
IN-2012-EB138707-41000,12/04/01,5/04/12,Second Class,EB-138707,Emily Burns,Consumer,Sydney,New South Wales,Australia,Oceania,Asia Pacific,TEC-CO-4779,Technology,Copiers,"HP Ink, High-Speed",228,2,0.1,83,31,High,4
IN-2012-CS119507-41160,12/09/08,8/09/12,Same Day,CS-119507,Carlos Soltero,Consumer,Melbourne,Victoria,Australia,Oceania,Asia Pacific,OFF-EN-5030,Office Supplies,Envelopes,"Kraft Interoffice Envelope, Security-Tint",266,6,0.1,11,31,High,0
IN-2012-MC176357-41251,12/12/08,13/12/12,Standard Class,MC-176357,Matthew Clasen,Corporate,Geelong,Victoria,Australia,Oceania,Asia Pacific,TEC-PH-5845,Technology,Phones,"Samsung Speaker Phone, VoIP",443,4,0.1,123,31,Medium,5
IN-2012-NP186707-41209,12/10/27,2/11/12,Standard Class,NP-186707,Nora Paige,Consumer,Canberra,Australian Capital Territory,Australia,Oceania,Asia Pacific,TEC-CO-5990,Technology,Copiers,"Sharp Copy Machine, Color",475,2,0,85,30,Medium,6
IN-2012-LP170807-41047,12/05/18,18/05/12,Same Day,LP-170807,Liz Pelletier,Consumer,Melbourne,Victoria,Australia,Oceania,Asia Pacific,OFF-SU-4995,Office Supplies,Supplies,"Kleencut Trimmer, Serrated",68,2,0.1,2,30,Critical,0
IN-2012-KB164057-40953,12/02/14,18/02/12,Standard Class,KB-164057,Katrina Bavinger,Home Office,Dubbo,New South Wales,Australia,Oceania,Asia Pacific,OFF-ST-6264,Office Supplies,Storage,"Tenex Lockers, Wire Frame",406,2,0,178,30,Medium,4
IN-2012-NC186257-41257,12/12/14,19/12/12,Second Class,NC-186257,Noah Childs,Corporate,Wollongong,New South Wales,Australia,Oceania,Asia Pacific,FUR-BO-5769,Furniture,Bookcases,"Safco Corner Shelving, Mobile",683,5,0.1,7,29,Medium,5
IN-2012-AP1091592-41165,12/09/13,16/09/12,Second Class,AP-1091592,Arthur Prichep,Consumer,Palmerston North,Manawatu-Wanganui,New Zealand,Oceania,Asia Pacific,OFF-ST-6060,Office Supplies,Storage,"Smead Shelving, Wire Frame",192,4,0,1,29,High,3
IN-2012-JW152207-41234,12/11/21,23/11/12,First Class,JW-152207,Jane Waco,Corporate,Gawler,South Australia,Australia,Oceania,Asia Pacific,TEC-AC-4163,Technology,Accessories,"Enermax Memory Card, Bluetooth",228,2,0,34,29,Medium,2
IN-2012-BW1111092-41051,12/05/22,28/05/12,Standard Class,BW-1111092,Bart Watters,Corporate,Christchurch,Canterbury,New Zealand,Oceania,Asia Pacific,TEC-AC-5873,Technology,Accessories,"SanDisk Memory Card, Erganomic",440,4,0,39,28,Medium,6
IN-2012-RR193157-41081,12/06/21,26/06/12,Standard Class,RR-193157,Ralph Ritter,Consumer,Gold Coast,Queensland,Australia,Oceania,Asia Pacific,OFF-AP-4949,Office Supplies,Appliances,"KitchenAid Blender, Black",261,3,0.1,69,28,High,5
IN-2012-RE194057-41264,12/12/21,27/12/12,Standard Class,RE-194057,Ricardo Emerson,Consumer,Albany,Western Australia,Australia,Oceania,Asia Pacific,TEC-AC-4166,Technology,Accessories,"Enermax Memory Card, USB",309,3,0.1,20,28,Medium,6
IN-2012-GD145907-40969,12/03/01,5/03/12,Standard Class,GD-145907,Giulietta Dortch,Corporate,Brisbane,Queensland,Australia,Oceania,Asia Pacific,FUR-CH-4558,Furniture,Chairs,"Harbour Creations Steel Folding Chair, Black",257,3,0.1,31,28,Medium,4
IN-2012-SC207707-41062,12/06/02,5/06/12,First Class,SC-207707,Stewart Carmichael,Corporate,Sydney,New South Wales,Australia,Oceania,Asia Pacific,TEC-CO-5997,Technology,Copiers,"Sharp Fax Machine, Color",267,1,0.1,-26,28,High,3
ID-2012-KB1660092-41230,12/11/17,20/11/12,First Class,KB-1660092,Ken Brennan,Corporate,Papakura,Auckland,New Zealand,Oceania,Asia Pacific,TEC-PH-3790,Technology,Phones,"Cisco Headset, Cordless",219,4,0.4,-58,28,High,3
IN-2012-AF108707-41153,12/09/01,8/09/12,Standard Class,AF-108707,Art Ferguson,Consumer,Port Macquarie,New South Wales,Australia,Oceania,Asia Pacific,FUR-FU-6243,Furniture,Furnishings,"Tenex Door Stop, Durable",220,6,0.1,4,28,Low,7
IN-2012-EH140057-41181,12/09/29,3/10/12,Standard Class,EH-140057,Erica Hernandez,Home Office,Queanbeyan,New South Wales,Australia,Oceania,Asia Pacific,TEC-PH-3816,Technology,Phones,"Cisco Speaker Phone, Full Size",251,2,0.1,30,28,High,4
IN-2012-MA175607-41168,12/09/16,19/09/12,First Class,MA-175607,Matt Abelman,Home Office,Mount Isa,Queensland,Australia,Oceania,Asia Pacific,FUR-BO-3648,Furniture,Bookcases,"Bush Stackable Bookrack, Traditional",110,1,0.1,-2,28,Critical,3
ID-2012-SV203657-41194,12/10/12,18/10/12,Standard Class,SV-203657,Seth Vernon,Consumer,Darwin,Northern Territory,Australia,Oceania,Asia Pacific,OFF-BI-4815,Office Supplies,Binders,"Ibico Binding Machine, Clear",320,7,0.1,-35,27,Medium,6
IN-2012-AJ107957-41203,12/10/21,22/10/12,First Class,AJ-107957,Anthony Johnson,Corporate,Perth,Western Australia,Australia,Oceania,Asia Pacific,TEC-MA-4202,Technology,Machines,"Epson Phone, Red",140,2,0.1,6,27,High,1
ID-2012-SS208757-40930,12/01/22,23/01/12,First Class,SS-208757,Sung Shariari,Consumer,Caloundra,Queensland,Australia,Oceania,Asia Pacific,OFF-AR-3481,Office Supplies,Art,"Binney & Smith Highlighters, Blue",59,6,0.4,-33,27,Critical,1
IN-2012-BB115457-41194,12/10/12,16/10/12,Standard Class,BB-115457,Brenda Bowman,Corporate,Caloundra,Queensland,Australia,Oceania,Asia Pacific,OFF-AP-3862,Office Supplies,Appliances,"Cuisinart Coffee Grinder, Silver",141,4,0.1,18,27,High,4
IN-2012-SG206057-40978,12/03/10,14/03/12,Standard Class,SG-206057,Speros Goranitis,Consumer,Gold Coast,Queensland,Australia,Oceania,Asia Pacific,TEC-AC-5101,Technology,Accessories,"Logitech Flash Drive, Programmable",259,9,0.1,63,27,Medium,4
IN-2012-BP111857-41249,12/12/06,10/12/12,Standard Class,BP-111857,Ben Peterman,Corporate,Goulburn,New South Wales,Australia,Oceania,Asia Pacific,TEC-MA-5006,Technology,Machines,"Konica Inkjet, Durable",561,2,0.1,212,27,Medium,4
IN-2012-PB192107-41158,12/09/06,8/09/12,First Class,PB-192107,Phillip Breyer,Corporate,Geelong,Victoria,Australia,Oceania,Asia Pacific,OFF-BI-3257,Office Supplies,Binders,"Avery Binding Machine, Economy",131,3,0.1,5,26,High,2
IN-2012-VP217307-41166,12/09/14,17/09/12,Second Class,VP-217307,Victor Preis,Home Office,Brisbane,Queensland,Australia,Oceania,Asia Pacific,OFF-SU-4306,Office Supplies,Supplies,"Fiskars Box Cutter, Steel",94,3,0.1,31,26,Critical,3
ID-2012-DA1345092-41101,12/07/11,15/07/12,Standard Class,DA-1345092,Dianna Arnett,Home Office,Manukau City,Auckland,New Zealand,Oceania,Asia Pacific,TEC-AC-5222,Technology,Accessories,"Memorex Numeric Keypad, USB",154,6,0.4,-62,26,High,4
IN-2012-RB1936092-41130,12/08/09,15/08/12,Standard Class,RB-1936092,Raymond Buch,Consumer,Whangarei,Northland,New Zealand,Oceania,Asia Pacific,TEC-AC-5897,Technology,Accessories,"SanDisk Router, USB",513,2,0,251,26,Low,6
IN-2012-BW111107-40955,12/02/16,21/02/12,Standard Class,BW-111107,Bart Watters,Corporate,Mount Gambier,South Australia,Australia,Oceania,Asia Pacific,TEC-MA-5571,Technology,Machines,"Panasonic Printer, Durable",479,2,0.1,58,26,Medium,5
IN-2012-BD1163592-41222,12/11/09,11/11/12,First Class,BD-1163592,Brian Derr,Consumer,Hastings,Hawke's Bay,New Zealand,Oceania,Asia Pacific,FUR-CH-5439,Furniture,Chairs,"Office Star Chairmat, Red",131,2,0,64,26,High,2
IN-2012-RD199307-41028,12/04/29,2/05/12,First Class,RD-199307,Russell D'Ascenzo,Consumer,Sydney,New South Wales,Australia,Oceania,Asia Pacific,FUR-FU-6276,Furniture,Furnishings,"Tenex Stacking Tray, Black",182,8,0.1,40,26,High,3
IN-2012-PG188207-41266,12/12/23,25/12/12,First Class,PG-188207,Patrick Gardner,Consumer,Sydney,New South Wales,Australia,Oceania,Asia Pacific,TEC-CO-3593,Technology,Copiers,"Brother Fax and Copier, High-Speed",512,3,0.1,130,26,High,2
IN-2012-BD117257-41151,12/08/30,3/09/12,Standard Class,BD-117257,Bruce Degenhardt,Consumer,Wollongong,New South Wales,Australia,Oceania,Asia Pacific,TEC-CO-6002,Technology,Copiers,"Sharp Ink, Digital",446,4,0.1,14,25,High,4
IN-2012-MA175607-41168,12/09/16,19/09/12,First Class,MA-175607,Matt Abelman,Home Office,Mount Isa,Queensland,Australia,Oceania,Asia Pacific,OFF-LA-3311,Office Supplies,Labels,"Avery Removable Labels, Adjustable",62,8,0.1,-4,25,Critical,3
ID-2012-LC169307-41131,12/08/10,13/08/12,Second Class,LC-169307,Linda Cazamias,Corporate,Melbourne,Victoria,Australia,Oceania,Asia Pacific,FUR-CH-4684,Furniture,Chairs,"Hon Rocking Chair, Set of Two",478,4,0.1,-31,25,Medium,3
IN-2012-BW111107-40955,12/02/16,21/02/12,Standard Class,BW-111107,Bart Watters,Corporate,Mount Gambier,South Australia,Australia,Oceania,Asia Pacific,FUR-CH-5454,Furniture,Chairs,"Office Star Swivel Stool, Adjustable",476,3,0.1,15,25,Medium,5
IN-2012-BD115007-41245,12/12/02,5/12/12,Second Class,BD-115007,Bradley Drucker,Consumer,Perth,Western Australia,Australia,Oceania,Asia Pacific,OFF-SU-4994,Office Supplies,Supplies,"Kleencut Trimmer, High Speed",335,9,0.1,81,25,Medium,3
IN-2012-RR193157-41081,12/06/21,26/06/12,Standard Class,RR-193157,Ralph Ritter,Consumer,Gold Coast,Queensland,Australia,Oceania,Asia Pacific,TEC-AC-3386,Technology,Accessories,"Belkin Keyboard, Programmable",384,5,0.1,110,25,High,5
IN-2012-MW182357-41052,12/05/23,27/05/12,Standard Class,MW-182357,Mitch Willingham,Corporate,Mount Isa,Queensland,Australia,Oceania,Asia Pacific,TEC-AC-5116,Technology,Accessories,"Logitech Keyboard, Erganomic",252,4,0.1,87,25,High,4
ID-2012-DL129257-41240,12/11/27,1/12/12,Standard Class,DL-129257,Daniel Lacy,Consumer,Sydney,New South Wales,Australia,Oceania,Asia Pacific,OFF-ST-4057,Office Supplies,Storage,"Eldon File Cart, Single Width",462,4,0.1,0,25,Medium,4
IN-2012-DO134357-41115,12/07/25,30/07/12,Standard Class,DO-134357,Denny Ordway,Consumer,Geelong,Victoria,Australia,Oceania,Asia Pacific,TEC-CO-5990,Technology,Copiers,"Sharp Copy Machine, Color",427,2,0.1,37,25,Medium,5
IN-2012-JL151307-40988,12/03/20,25/03/12,Standard Class,JL-151307,Jack Lebron,Consumer,Geelong,Victoria,Australia,Oceania,Asia Pacific,FUR-CH-4523,Furniture,Chairs,"Harbour Creations Chairmat, Black",187,3,0.1,2,25,High,5
IN-2012-EM1420092-41038,12/05/09,16/05/12,Standard Class,EM-1420092,Evan Minnotte,Home Office,Invercargill,Southland,New Zealand,Oceania,Asia Pacific,TEC-MA-4999,Technology,Machines,"Konica Calculator, Red",195,4,0,23,24,Low,7
IN-2012-CS118457-40990,12/03/22,28/03/12,Standard Class,CS-118457,Cari Sayre,Corporate,Sydney,New South Wales,Australia,Oceania,Asia Pacific,OFF-BI-3186,Office Supplies,Binders,"Avery 3-Hole Punch, Clear",172,7,0.1,1,24,Low,6
IN-2012-AI1085592-41080,12/06/20,25/06/12,Second Class,AI-1085592,Arianne Irving,Consumer,Wellington,Wellington,New Zealand,Oceania,Asia Pacific,OFF-AR-3527,Office Supplies,Art,"Boston Canvas, Fluorescent",109,2,0,43,24,High,5
IN-2012-GM146807-41234,12/11/21,21/11/12,Same Day,GM-146807,Greg Matthias,Consumer,Canberra,Australian Capital Territory,Australia,Oceania,Asia Pacific,FUR-FU-3953,Furniture,Furnishings,"Deflect-O Photo Frame, Erganomic",90,3,0.4,4,24,Critical,0
IN-2012-NG184307-41256,12/12/13,17/12/12,Standard Class,NG-184307,Nathan Gelder,Consumer,Launceston,Tasmania,Australia,Oceania,Asia Pacific,FUR-CH-5801,Furniture,Chairs,"SAFCO Steel Folding Chair, Black",374,5,0.1,149,24,Medium,4
ID-2012-SV209357-41062,12/06/02,7/06/12,Standard Class,SV-209357,Susan Vittorini,Consumer,Melbourne,Victoria,Australia,Oceania,Asia Pacific,TEC-PH-5272,Technology,Phones,"Motorola Speaker Phone, VoIP",350,3,0.1,31,23,Medium,5
IN-2012-BW1111092-41051,12/05/22,28/05/12,Standard Class,BW-1111092,Bart Watters,Corporate,Christchurch,Canterbury,New Zealand,Oceania,Asia Pacific,FUR-BO-4864,Furniture,Bookcases,"Ikea Stackable Bookrack, Metal",244,2,0,68,23,Medium,6
IN-2012-NC186257-41257,12/12/14,19/12/12,Second Class,NC-186257,Noah Childs,Corporate,Wollongong,New South Wales,Australia,Oceania,Asia Pacific,OFF-ST-6281,Office Supplies,Storage,"Tenex Trays, Blue",341,7,0.1,129,23,Medium,5
IN-2012-RR193157-41081,12/06/21,26/06/12,Standard Class,RR-193157,Ralph Ritter,Consumer,Gold Coast,Queensland,Australia,Oceania,Asia Pacific,FUR-FU-3931,Furniture,Furnishings,"Deflect-O Clock, Erganomic",132,3,0.1,58,22,High,5
IN-2012-TB215207-41083,12/06/23,28/06/12,Second Class,TB-215207,Tracy Blumstein,Consumer,Geelong,Victoria,Australia,Oceania,Asia Pacific,OFF-SU-3001,Office Supplies,Supplies,"Acme Trimmer, Easy Grip",166,4,0.1,-7,22,Medium,5
IN-2012-DV130457-41137,12/08/16,22/08/12,Standard Class,DV-130457,Darrin Van Huff,Corporate,Perth,Western Australia,Australia,Oceania,Asia Pacific,TEC-CO-3686,Technology,Copiers,"Canon Fax Machine, Color",287,1,0.1,28,22,Medium,6
IN-2012-RR193157-41081,12/06/21,26/06/12,Standard Class,RR-193157,Ralph Ritter,Consumer,Gold Coast,Queensland,Australia,Oceania,Asia Pacific,TEC-PH-5347,Technology,Phones,"Nokia Office Telephone, Full Size",239,4,0.1,-16,22,High,5
IN-2012-PJ188357-41202,12/10/20,24/10/12,Standard Class,PJ-188357,Patrick Jones,Corporate,Geelong,Victoria,Australia,Oceania,Asia Pacific,OFF-ST-4094,Office Supplies,Storage,"Eldon Shelving, Blue",261,6,0.1,107,22,Medium,4
IN-2012-HD147857-41165,12/09/13,13/09/12,Same Day,HD-147857,Harold Dahlen,Home Office,Hobart,Tasmania,Australia,Oceania,Asia Pacific,OFF-EN-5033,Office Supplies,Envelopes,"Kraft Mailers, Recycled",153,7,0.4,-69,21,Critical,0
IN-2012-BD117257-41151,12/08/30,3/09/12,Standard Class,BD-117257,Bruce Degenhardt,Consumer,Wollongong,New South Wales,Australia,Oceania,Asia Pacific,OFF-BI-4806,Office Supplies,Binders,"Ibico 3-Hole Punch, Recycled",138,5,0.1,56,21,High,4
IN-2012-MG178757-41012,12/04/13,16/04/12,First Class,MG-178757,Michael Grace,Home Office,Melbourne,Victoria,Australia,Oceania,Asia Pacific,OFF-BI-3255,Office Supplies,Binders,"Avery Binding Machine, Clear",173,4,0.1,0,21,Medium,3
IN-2012-HD147857-41165,12/09/13,13/09/12,Same Day,HD-147857,Harold Dahlen,Home Office,Hobart,Tasmania,Australia,Oceania,Asia Pacific,OFF-BI-3258,Office Supplies,Binders,"Avery Binding Machine, Recycled",88,3,0.4,-10,21,Critical,0
IN-2012-SC206807-41145,12/08/24,30/08/12,Standard Class,SC-206807,Steve Carroll,Home Office,Newcastle,New South Wales,Australia,Oceania,Asia Pacific,TEC-CO-4775,Technology,Copiers,"HP Fax Machine, High-Speed",1341,5,0.1,-44,20,Medium,6
ID-2012-RB193607-41227,12/11/14,18/11/12,Standard Class,RB-193607,Raymond Buch,Consumer,Cairns,Queensland,Australia,Oceania,Asia Pacific,TEC-MA-5509,Technology,Machines,"Okidata Phone, Wireless",208,4,0.4,-24,20,High,4
IN-2012-BM1178592-40989,12/03/21,24/03/12,First Class,BM-1178592,Bryan Mills,Consumer,Rotorua,Bay of Plenty,New Zealand,Oceania,Asia Pacific,FUR-FU-4084,Furniture,Furnishings,"Eldon Photo Frame, Duo Pack",58,1,0,15,20,Critical,3
ID-2012-SM200057-41149,12/08/28,2/09/12,Standard Class,SM-200057,Sally Matthias,Consumer,Wollongong,New South Wales,Australia,Oceania,Asia Pacific,TEC-AC-3391,Technology,Accessories,"Belkin Memory Card, USB",310,3,0.1,-24,20,Medium,5
IN-2012-JM1558092-40932,12/01/24,30/01/12,Standard Class,JM-1558092,Jill Matthias,Consumer,Wellington,Wellington,New Zealand,Oceania,Asia Pacific,OFF-EN-5040,Office Supplies,Envelopes,"Kraft Manila Envelope, with clear poly window",420,14,0,147,20,Medium,6
ID-2012-MG176507-41132,12/08/11,15/08/12,Standard Class,MG-176507,Matthew Grinstein,Home Office,Toowoomba,Queensland,Australia,Oceania,Asia Pacific,FUR-BO-3639,Furniture,Bookcases,"Bush Library with Doors, Metal",327,1,0.1,-7,19,Medium,4
IN-2012-TS210857-41251,12/12/08,10/12/12,Second Class,TS-210857,Thais Sissman,Consumer,Brisbane,Queensland,Australia,Oceania,Asia Pacific,TEC-PH-3141,Technology,Phones,"Apple Office Telephone, VoIP",235,4,0.1,81,19,High,2
IN-2012-JM152657-40985,12/03/17,20/03/12,Second Class,JM-152657,Janet Molinari,Corporate,Melbourne,Victoria,Australia,Oceania,Asia Pacific,OFF-BI-3257,Office Supplies,Binders,"Avery Binding Machine, Economy",175,4,0.1,7,19,Medium,3
IN-2012-MW182357-41052,12/05/23,27/05/12,Standard Class,MW-182357,Mitch Willingham,Corporate,Mount Isa,Queensland,Australia,Oceania,Asia Pacific,OFF-AR-3498,Office Supplies,Art,"Binney & Smith Pens, Water Color",190,14,0.1,63,19,High,4
ID-2012-NR185507-41068,12/06/08,13/06/12,Standard Class,NR-185507,Nick Radford,Consumer,Orange,New South Wales,Australia,Oceania,Asia Pacific,FUR-BO-3886,Furniture,Bookcases,"Dania 3-Shelf Cabinet, Mobile",259,2,0.1,-28,18,Medium,5
IN-2012-JL158507-40960,12/02/21,25/02/12,Standard Class,JL-158507,John Lucas,Consumer,Adelaide,South Australia,Australia,Oceania,Asia Pacific,TEC-PH-3139,Technology,Phones,"Apple Office Telephone, Cordless",183,3,0.1,75,18,Medium,4
ID-2012-DK129857-41255,12/12/12,12/12/12,Same Day,DK-129857,Darren Koutras,Consumer,Caloundra,Queensland,Australia,Oceania,Asia Pacific,OFF-AR-5911,Office Supplies,Art,"Sanford Highlighters, Easy-Erase",72,5,0.1,-4,18,Critical,0
ID-2012-NC186257-41256,12/12/13,18/12/12,Second Class,NC-186257,Noah Childs,Corporate,Melbourne,Victoria,Australia,Oceania,Asia Pacific,OFF-AP-3876,Office Supplies,Appliances,"Cuisinart Toaster, Black",142,3,0.1,-1,18,High,5
IN-2012-AM103607-41039,12/05/10,17/05/12,Standard Class,AM-103607,Alice McCarthy,Corporate,Brisbane,Queensland,Australia,Oceania,Asia Pacific,OFF-BI-3724,Office Supplies,Binders,"Cardinal Binding Machine, Clear",132,3,0.1,53,18,Medium,7
IN-2012-SF200657-41062,12/06/02,5/06/12,Second Class,SF-200657,Sandra Flanagan,Consumer,Brisbane,Queensland,Australia,Oceania,Asia Pacific,OFF-PA-4480,Office Supplies,Paper,"Green Bar Note Cards, Premium",160,6,0.1,1,17,Medium,3
ID-2012-MW182207-41116,12/07/26,30/07/12,Second Class,MW-182207,Mitch Webber,Consumer,Mandurah,Western Australia,Australia,Oceania,Asia Pacific,FUR-CH-4525,Furniture,Chairs,"Harbour Creations Chairmat, Set of Two",267,4,0.1,-26,17,High,4
IN-2012-DW135857-41061,12/06/01,3/06/12,First Class,DW-135857,Dorothy Wardle,Corporate,Adelaide,South Australia,Australia,Oceania,Asia Pacific,TEC-AC-3393,Technology,Accessories,"Belkin Mouse, Erganomic",138,4,0.1,18,17,High,2
IN-2012-TS211607-41179,12/09/27,4/10/12,Standard Class,TS-211607,Theresa Swint,Corporate,Wagga Wagga,New South Wales,Australia,Oceania,Asia Pacific,TEC-PH-3793,Technology,Phones,"Cisco Headset, with Caller ID",176,2,0,74,17,Medium,7
ID-2012-DA1345092-41101,12/07/11,15/07/12,Standard Class,DA-1345092,Dianna Arnett,Home Office,Manukau City,Auckland,New Zealand,Oceania,Asia Pacific,OFF-AR-6108,Office Supplies,Art,"Stanley Canvas, Water Color",189,6,0.4,-19,17,High,4
IN-2012-TB215207-41083,12/06/23,28/06/12,Second Class,TB-215207,Tracy Blumstein,Consumer,Geelong,Victoria,Australia,Oceania,Asia Pacific,TEC-PH-5259,Technology,Phones,"Motorola Office Telephone, Cordless",268,4,0.1,35,17,Medium,5
IN-2012-DB136607-41207,12/10/25,27/10/12,Second Class,DB-136607,Duane Benoit,Consumer,Gold Coast,Queensland,Australia,Oceania,Asia Pacific,FUR-CH-5805,Furniture,Chairs,"SAFCO Swivel Stool, Adjustable",306,2,0.1,88,17,Medium,2
IN-2012-FH143657-41058,12/05/29,3/06/12,Standard Class,FH-143657,Fred Hopkins,Corporate,Newcastle,New South Wales,Australia,Oceania,Asia Pacific,OFF-PA-4479,Office Supplies,Paper,"Green Bar Note Cards, Multicolor",203,6,0,46,16,Medium,5
IN-2012-JM1558092-40932,12/01/24,30/01/12,Standard Class,JM-1558092,Jill Matthias,Consumer,Wellington,Wellington,New Zealand,Oceania,Asia Pacific,FUR-FU-6253,Furniture,Furnishings,"Tenex Frame, Black",219,2,0,8,16,Medium,6
IN-2012-BF112157-41205,12/10/23,28/10/12,Standard Class,BF-112157,Benjamin Farhat,Home Office,Port Macquarie,New South Wales,Australia,Oceania,Asia Pacific,OFF-PA-3993,Office Supplies,Paper,"Eaton Computer Printout Paper, Recycled",142,6,0.1,34,16,High,5
IN-2012-KN167057-41240,12/11/27,2/12/12,Second Class,KN-167057,Kristina Nunn,Home Office,Tamworth,New South Wales,Australia,Oceania,Asia Pacific,FUR-CH-4564,Furniture,Chairs,"Harbour Creations Swivel Stool, Set of Two",328,2,0.1,87,16,Medium,5
ID-2012-EM138107-41143,12/08/22,28/08/12,Standard Class,EM-138107,Eleni McCrary,Corporate,Caloundra,Queensland,Australia,Oceania,Asia Pacific,FUR-CH-5453,Furniture,Chairs,"Office Star Steel Folding Chair, Set of Two",253,3,0.1,92,16,Medium,6
IN-2012-DB131207-41257,12/12/14,19/12/12,Standard Class,DB-131207,David Bremer,Corporate,Sydney,New South Wales,Australia,Oceania,Asia Pacific,TEC-AC-5863,Technology,Accessories,"SanDisk Flash Drive, USB",107,3,0.1,11,16,Medium,5
IN-2012-CK122057-40983,12/03/15,21/03/12,Standard Class,CK-122057,Chloris Kastensmidt,Consumer,Gawler,South Australia,Australia,Oceania,Asia Pacific,OFF-PA-3993,Office Supplies,Paper,"Eaton Computer Printout Paper, Recycled",158,6,0,50,15,Medium,6
IN-2012-MP179657-41242,12/11/29,6/12/12,Standard Class,MP-179657,Michael Paige,Corporate,Geraldton,Western Australia,Australia,Oceania,Asia Pacific,OFF-AP-3582,Office Supplies,Appliances,"Breville Toaster, Black",205,3,0.1,82,15,Medium,7
ID-2012-SH2039592-41149,12/08/28,1/09/12,Standard Class,SH-2039592,Shahid Hopkins,Consumer,Manukau City,Auckland,New Zealand,Oceania,Asia Pacific,TEC-AC-5864,Technology,Accessories,"SanDisk Keyboard, Bluetooth",97,2,0.4,-26,15,High,4
IN-2012-LS172007-40939,12/01/31,5/02/12,Standard Class,LS-172007,Luke Schmidt,Corporate,Melbourne,Victoria,Australia,Oceania,Asia Pacific,FUR-CH-5750,Furniture,Chairs,"SAFCO Bag Chairs, Adjustable",373,8,0.1,24,15,High,5
IN-2012-AM103607-41039,12/05/10,17/05/12,Standard Class,AM-103607,Alice McCarthy,Corporate,Brisbane,Queensland,Australia,Oceania,Asia Pacific,FUR-BO-5942,Furniture,Bookcases,"Sauder 3-Shelf Cabinet, Pine",302,2,0.1,6,15,Medium,7
IN-2012-TP2141592-41131,12/08/10,12/08/12,First Class,TP-2141592,Tom Prescott,Consumer,Hamilton,Waikato,New Zealand,Oceania,Asia Pacific,OFF-PA-4160,Office Supplies,Paper,"Enermax Memo Slips, Multicolor",68,4,0,23,15,High,2
IN-2012-SC206807-41145,12/08/24,30/08/12,Standard Class,SC-206807,Steve Carroll,Home Office,Newcastle,New South Wales,Australia,Oceania,Asia Pacific,TEC-MA-5018,Technology,Machines,"Konica Receipt Printer, Durable",330,3,0.1,58,15,Medium,6
IN-2012-JB154007-41262,12/12/19,24/12/12,Standard Class,JB-154007,Jennifer Braxton,Corporate,Gold Coast,Queensland,Australia,Oceania,Asia Pacific,TEC-CO-3683,Technology,Copiers,"Canon Fax and Copier, Digital",229,2,0.4,38,15,Medium,5
IN-2012-CK127607-41242,12/11/29,2/12/12,First Class,CK-127607,Cyma Kinney,Corporate,Bendigo,Victoria,Australia,Oceania,Asia Pacific,OFF-ST-4262,Office Supplies,Storage,"Fellowes Folders, Industrial",96,4,0.1,5,15,Critical,3
ID-2012-CB1202599-41139,12/08/18,20/08/12,Second Class,CB-1202599,Cassandra Brandow,Consumer,Port Moresby,National Capital,Papua New Guinea,Oceania,Asia Pacific,TEC-AC-5217,Technology,Accessories,"Memorex Mouse, Erganomic",51,4,0.5,-37,15,Critical,2
IN-2012-DL1286592-41152,12/08/31,4/09/12,Standard Class,DL-1286592,Dan Lawera,Consumer,New Plymouth,Taranaki,New Zealand,Oceania,Asia Pacific,FUR-FU-3932,Furniture,Furnishings,"Deflect-O Door Stop, Black",87,2,0,21,15,High,4
IN-2012-HG148457-41193,12/10/11,17/10/12,Standard Class,HG-148457,Harry Greene,Consumer,Wollongong,New South Wales,Australia,Oceania,Asia Pacific,OFF-ST-4251,Office Supplies,Storage,"Fellowes Box, Industrial",90,5,0.1,17,14,Low,6
IN-2012-EH139907-41140,12/08/19,23/08/12,Standard Class,EH-139907,Erica Hackney,Consumer,Devonport,Tasmania,Australia,Oceania,Asia Pacific,FUR-FU-5734,Furniture,Furnishings,"Rubbermaid Light Bulb, Erganomic",139,8,0,4,14,Medium,4
IN-2012-PG188207-41266,12/12/23,25/12/12,First Class,PG-188207,Patrick Gardner,Consumer,Sydney,New South Wales,Australia,Oceania,Asia Pacific,OFF-SU-6166,Office Supplies,Supplies,"Stiletto Letter Opener, High Speed",100,4,0.1,22,14,High,2
IN-2012-AR103457-41268,12/12/25,30/12/12,Standard Class,AR-103457,Alex Russell,Corporate,Caloundra,Queensland,Australia,Oceania,Asia Pacific,FUR-CH-4630,Furniture,Chairs,"Hon Chairmat, Adjustable",156,3,0.1,69,14,Medium,5
IN-2012-TB215207-41083,12/06/23,28/06/12,Second Class,TB-215207,Tracy Blumstein,Consumer,Geelong,Victoria,Australia,Oceania,Asia Pacific,FUR-CH-5802,Furniture,Chairs,"SAFCO Steel Folding Chair, Red",154,2,0.1,17,14,Medium,5
IN-2012-TB213557-41066,12/06/06,11/06/12,Second Class,TB-213557,Todd Boyes,Corporate,Toowoomba,Queensland,Australia,Oceania,Asia Pacific,TEC-AC-3402,Technology,Accessories,"Belkin Router, Bluetooth",232,1,0.1,49,14,Medium,5
